bar_id	bar_pass	bar_type	bar_type_text	unique_id	node_id	Lon	Lat	Lon_m	Lat_m
0	0.894	1	Culvert	xy4280843372717720	1890	-72.71772593	42.8084359	1874319.505	2432050.499
1	0.706	1	Culvert	xy4274528072738758	1419	-72.73875682	42.74528025	1874370.665	2424788.731
2	0.585	1	Culvert	xy4276790272727959	2176	-72.72796335	42.76790303	1874610.015	2427454.365
3	0.565	1	Culvert	xy4276810872727884	2175	-72.72788803	42.76810898	1874610.381	2427478.18
4	0.641	1	Culvert	xy4278481572717995	3198	-72.71800057	42.78481622	1874938.006	2429484.514
5	0.609	1	Culvert	xy4281789272705803	1835	-72.70580748	42.81789269	1875003.267	2433310.758
6	0.668	1	Culvert	xy4281767872705819	1836	-72.70581818	42.81767847	1875008.232	2433287.326
7	0.575	1	Culvert	xy4276490672722848	1726	-72.72284987	42.76490614	1875094.859	2427230.338
8	0.697	1	Culvert	xy4279320072710447	786	-72.7104464	42.79320928	1875306.577	2430543.445
9	0.703	1	Culvert	xy4274018372728167	1868	-72.72816777	42.7401828	1875344.909	2424444.965
10	0.656	1	Culvert	xy4280488072704143	1602	-72.70414895	42.80488248	1875486.897	2431933.151
11	0.634	1	Culvert	xy4275851172718151	2869	-72.71815711	42.75851463	1875638.531	2426630.011
12	0.66	1	Culvert	xy4275945972717014	2868	-72.71701992	42.75946488	1875702.547	2426755.476
13	0.553	1	Culvert	xy4283445372687634	2415	-72.68764023	42.8344553	1875986.699	2435464.637
14	0.689	1	Culvert	xy4280500972697202	2289	-72.69720397	42.80500939	1876031.326	2432083.988
15	0.659	1	Culvert	xy4280423272697280	2290	-72.69728061	42.80423179	1876046.374	2431998.182
16	0.584	1	Culvert	xy4282927372688383	2416	-72.68838491	42.82927328	1876068.597	2434888.236
17	0.638	1	Culvert	xy4273967372718672	2246	-72.71866806	42.73967857	1876108.731	2424577.798
18	0.687	1	Culvert	xy4275373372711779	937	-72.71178483	42.75373624	1876271.131	2426237.757
19	0.5	1	Culvert	xy4280453372691901	1960	-72.69190348	42.8045333	1876462.379	2432137.027
20	0.5	1	Culvert	xy4280476272691818	1956	-72.69182258	42.80476295	1876462.53	2432163.519
21	0.64	1	Culvert	xy4275278972709512	299	-72.70951642	42.75279028	1876475.866	2426179.991
22	0.585	1	Culvert	xy4280380772691854	1959	-72.69185244	42.80380716	1876486.108	2432059.322
23	0.658	1	Culvert	xy4280333772691689	1957	-72.69168367	42.80333977	1876512.103	2432011.989
24	0.614	1	Culvert	xy4283698172679782	2809	-72.67978337	42.83698146	1876537.642	2435893.572
25	0.717	1	Culvert	xy4282073072684435	2382	-72.68442907	42.82073648	1876612.233	2434040.997
26	0.539	1	Culvert	xy4281753772683870	2090	-72.68386461	42.8175426	1876743.436	2433705.943
27	0.577	1	Culvert	xy4276038372703380	3387	-72.70337725	42.7603901	1876754.425	2427125.127
28	0.602	1	Culvert	xy4276183572701462	1233	-72.70145715	42.76183822	1876866.717	2427320.037
29	0.877	1	Culvert	xy4280035672686794	1974	-72.68678961	42.80036252	1876978.978	2431785.907
30	0	1	Culvert	xy4281484272681438	2124	-72.68143207	42.81484541	1877008.501	2433461.623
31	0.62	1	Culvert	xy4274944172702104	1127	-72.70209948	42.74944304	1877152.206	2425963.587
32	0	1	Culvert	xy4276577972694918	2959	-72.69491458	42.76578027	1877276.211	2427876.613
33	0.902	1	Culvert	xy4279808572683614	1975	-72.68360946	42.79808681	1877291.627	2431602.039
34	0.618	1	Culvert	xy4278207772688196	356	-72.68819997	42.78208426	1877363.739	2429776.678
35	0.831	1	Culvert	xy4281117672677214	2126	-72.67721393	42.81117648	1877440.801	2433147.253
36	0.639	1	Culvert	xy4277397772689999	2305	-72.68999383	42.77398261	1877442.028	2428862.998
37	0.82	1	Culvert	xy4277851072686916	3098	-72.68690978	42.77851457	1877562.427	2429415.205
38	0.598	1	Culvert	xy4274125372698651	2526	-72.69864567	42.74125802	1877646.925	2425144.469
39	0.643	1	Culvert	xy4274294572697601	1128	-72.69759845	42.7429523	1877683.649	2425348.839
40	0	1	Culvert	xy4281114072672086	2125	-72.67209208	42.81114359	1877845.679	2433244.884
41	0.693	1	Culvert	xy4277499472684435	2729	-72.68444219	42.77499798	1877852.604	2429082.755
42	0.878	1	Culvert	xy4281113372671331	2629	-72.67132789	42.81113399	1877906.215	2433258.944
43	0.648	1	Culvert	xy4279676672674295	1711	-72.67429106	42.79677352	1878062.422	2431643.797
44	0.774	1	Culvert	xy4277356172681153	257	-72.68114773	42.77356364	1878151.532	2428992.374
45	0.84	1	Culvert	xy4280926472666395	2630	-72.66639066	42.80927209	1878346.206	2433154.702
46	0.679	1	Culvert	xy4279838872669188	2508	-72.66918361	42.7983914	1878421.413	2431920.111
47	0.629	1	Culvert	xy4278460772672989	2412	-72.67298453	42.78460845	1878495.835	2430350.968
48	0	1	Culvert	xy4278066072673262	511	-72.67326447	42.78066889	1878580.724	2429918.396
49	0.824	1	Culvert	xy4280574672664138	1251	-72.66413744	42.80574632	1878619.703	2432817.078
50	0.964	1	Culvert	xy4279661572663875	3088	-72.66387004	42.79661952	1878888.722	2431833.091
51	0.97	1	Culvert	xy4277556072666993	2200	-72.66698834	42.77556461	1879214.608	2429489.19
52	0.871	1	Culvert	xy4279834872658568	284	-72.6585667	42.79834832	1879260.123	2432125.341
53	0.849	1	Culvert	xy4276473372669293	3355	-72.66928982	42.76474058	1879326.967	2428270.373
54	0.623	1	Culvert	xy4280039972656989	1610	-72.65699347	42.80039982	1879328.484	2432378.815
55	0.857	1	Culvert	xy4276416472668665	3360	-72.66865967	42.76416642	1879392.298	2428220.596
56	0.857	1	Culvert	xy4276406172668576	3359	-72.66857145	42.76406276	1879402.076	2428211.104
57	0.894	1	Culvert	xy4276194472668028	3358	-72.66803228	42.76194512	1879502.149	2427992.217
58	0.557	1	Culvert	xy4278121272660110	2287	-72.66011482	42.78121391	1879603.53	2430237.482
59	0.807	1	Culvert	xy4274083272673890	3436	-72.67388483	42.74083526	1879613.449	2425588.115
60	0.636	1	Culvert	xy4278351272659019	2286	-72.65902463	42.78351394	1879627.058	2430508.354
61	0.578	1	Culvert	xy4275307472668695	882	-72.66869105	42.75308075	1879690.918	2427018.287
62	0.87	1	Culvert	xy4275824472665362	3357	-72.66535681	42.75824732	1879813.772	2427644.295
63	0.71	1	Culvert	xy4275142872665837	883	-72.66583202	42.75143294	1879961.37	2426896.217
64	0.865	1	Culvert	xy4275786672662774	3356	-72.66276855	42.75787402	1880028.213	2427655.03
65	0.589	1	Culvert	xy4273484972660448	2215	-72.66045506	42.73485425	1880836.289	2425205.463
66	0.533	1	Culvert	xy4273633572659073	2214	-72.65907815	42.73633605	1880904.743	2425393.343
67	0.564	1	Culvert	xy4274732872653440	2211	-72.6534473	42.74733327	1881050.443	2426696.883
68	0.569	1	Culvert	xy4273894172652924	1471	-72.6529276	42.73894188	1881319.543	2425797.56
69	0.803	1	Culvert	xy4298479873032380	3217	-73.03237607	42.98480409	1844771.31	2445018.441
70	0.711	1	Culvert	xy4296712673036961	2749	-73.03695576	42.96712911	1844883.141	2443012.355
71	0.565	1	Culvert	xy4300346473024569	3124	-73.02456495	43.00346554	1844887.327	2447194.168
72	0.751	1	Culvert	xy4296818073034394	2752	-73.03439626	42.96818911	1845056.417	2443177.024
73	0.768	1	Culvert	xy4300395273019443	1281	-73.0194389	43.00395339	1845277.836	2447346.604
74	0.729	1	Culvert	xy4300745373015616	133	-73.01562108	43.00745454	1845484.723	2447800.47
75	0.847	1	Culvert	xy4297268273021513	2750	-73.02151558	42.9726907	1845950.594	2443915.439
76	0.841	1	Culvert	xy4299285073011868	2073	-73.01186564	42.99285779	1846170.958	2446290.266
77	0.71	1	Culvert	xy4298931773013015	2743	-73.01300934	42.9893209	1846175.548	2445884.437
78	0.817	1	Culvert	xy4297312773013585	2751	-73.01358297	42.9731358	1846563.467	2444117.827
79	0	1	Culvert	xy4297989873010604	3218	-73.01061059	42.97990523	1846616.407	2444909.811
80	0.634	1	Culvert	xy4294028573019763	1913	-73.01976265	42.94028467	1846955.596	2440434.48
81	0	1	Culvert	xy4303162672984281	2883	-72.98428184	43.03162612	1847304.126	2451030.806
82	0.925	1	Culvert	xy4296397772999850	2326	-72.99984587	42.96397873	1847890.559	2443391.65
83	0.815	1	Culvert	xy4294566573002539	2608	-73.00253384	42.94566821	1848169.044	2441353.369
84	0.871	1	Culvert	xy4298492372988881	897	-72.98888712	42.98492985	1848192.528	2445877.065
85	0.923	1	Culvert	xy4296296672994389	1714	-72.99439277	42.96296617	1848347.202	2443387.875
86	0.772	1	Culvert	xy4294588572995888	2611	-72.99589438	42.94588807	1848686.269	2441506.356
87	0.72	1	Culvert	xy4294631072995535	2609	-72.99554046	42.94631175	1848702.807	2441559.193
88	0.792	1	Culvert	xy4294796572993381	2610	-72.9933849	42.94797286	1848828.148	2441781.295
89	0.792	1	Culvert	xy4294798372993306	2612	-72.99330896	42.94799078	1848833.651	2441784.717
90	0.627	1	Culvert	xy4299545172976800	505	-72.97680082	42.99545958	1848862.01	2447254.128
91	0.848	1	Culvert	xy4294961972991211	2613	-72.99120647	42.94962218	1848955.596	2442002.565
92	0.969	1	Culvert	xy4295037072986301	2619	-72.98629866	42.95037682	1849322.025	2442179.908
93	0.673	1	Culvert	xy4301245772963758	311	-72.9637554	43.01246472	1849433.038	2449352.102
94	0.967	1	Culvert	xy4293854972981566	1925	-72.98157083	42.93855618	1850011.235	2440989.865
95	0.65	1	Culvert	xy4300468872955488	50	-72.95548794	43.00468784	1850292.325	2448669.69
96	0.581	1	Culvert	xy4299841672953797	1007	-72.95379628	42.99842414	1850593.508	2448023.382
97	0.653	1	Culvert	xy4298880172954030	1	-72.95403059	42.98881085	1850832.948	2446976.325
98	0.64	1	Culvert	xy4297574372957872	1268	-72.95787029	42.97574338	1850881.141	2445484.436
99	0.628	1	Culvert	xy4298987572952728	1291	-72.95272501	42.98988348	1850906.959	2447118.073
100	0.571	1	Culvert	xy4297551372955891	191	-72.95589167	42.97551343	1851043.117	2445498.036
101	0.644	1	Culvert	xy4297627872953366	2198	-72.9533638	42.97628657	1851221.434	2445631.12
102	0.962	1	Culvert	xy4291975672970351	2786	-72.97035806	42.91976197	1851398.579	2439169.807
103	0	1	Culvert	xy4297214972948768	2709	-72.94877414	42.97215412	1851693.725	2445272.391
104	0.928	1	Culvert	xy4297256972948191	2707	-72.94819774	42.97257344	1851727.864	2445329.095
105	0	1	Culvert	xy4291349772959315	1024	-72.95932173	42.91350148	1852436.288	2438705.867
106	0.598	1	Culvert	xy4298341572935354	1632	-72.9353523	42.9834234	1852448.093	2446756.032
107	0.714	1	Culvert	xy4299743372929091	3395	-72.92908619	42.99744054	1852565.011	2448398.161
108	0.749	1	Culvert	xy4297353272937082	1489	-72.93707762	42.97353589	1852577.692	2445650.192
109	0.602	1	Culvert	xy4297075072921639	758	-72.92163313	42.97075432	1853868.551	2445649.74
110	0.588	1	Culvert	xy4298938472892990	1823	-72.89299206	42.98939349	1855622.457	2448229.807
111	0.63	1	Culvert	xy4297985972895795	2522	-72.89579312	42.97985948	1855658.36	2447141.362
112	0.626	1	Culvert	xy4297084872897253	2697	-72.89724724	42.97085454	1855786.035	2446136.563
113	0.557	1	Culvert	xy4297607672895461	2524	-72.89545621	42.97607828	1855786.574	2446737.949
114	0.523	1	Culvert	xy4297249272894923	2523	-72.89492408	42.97249248	1855924.906	2446359.533
115	0.69	1	Culvert	xy4298728972889017	2833	-72.88901149	42.98729244	1855992.311	2448079.731
116	0.7	1	Culvert	xy4298701572888556	2834	-72.88855821	42.98702417	1856035.209	2448059.496
117	0.641	1	Culvert	xy4298338572885373	2835	-72.88537538	42.98338549	1856383.653	2447727.138
118	0.733	1	Culvert	xy4296675372889654	443	-72.88964767	42.96675735	1856494.626	2445840.736
119	0.582	1	Culvert	xy4289961672912092	3106	-72.91208687	42.89961863	1856532.102	2438121.985
120	0.853	1	Culvert	xy4296386072888782	448	-72.88878127	42.9638605	1856640.777	2445543.558
121	0.732	1	Culvert	xy4298047372882983	2837	-72.8829797	42.98047423	1856650.58	2447458.284
122	0.695	1	Culvert	xy4297952772881621	2836	-72.88161614	42.97953109	1856783.305	2447382.666
123	0.763	1	Culvert	xy4297860772878534	2085	-72.87853486	42.97860711	1857050.746	2447342.691
124	0.774	1	Culvert	xy4297778372877080	3281	-72.87708393	42.97779008	1857186.962	2447282.458
125	0.817	1	Culvert	xy4295429972882760	449	-72.88275668	42.95430006	1857372.438	2444624.648
126	0.733	1	Culvert	xy4292821572888925	456	-72.88891958	42.92821962	1857588.701	2441676.224
127	0.592	1	Culvert	xy4292546472887674	907	-72.88767715	42.92547164	1857760.519	2441402.533
128	0.824	1	Culvert	xy4295956072874927	3284	-72.8749292	42.95955992	1857847.3	2445347.967
129	0.864	1	Culvert	xy4294439772877580	444	-72.87757451	42.94440274	1858046.942	2443652.788
130	0.862	1	Culvert	xy4292140972884585	1442	-72.88458128	42.92141024	1858113.722	2441022.657
131	0.918	1	Culvert	xy4295488672871868	3283	-72.87187315	42.95488753	1858213.74	2444901.107
132	0.667	1	Culvert	xy4291846572883507	3354	-72.88350793	42.91847423	1858277.299	2440725.277
133	0.756	1	Culvert	xy4291740372883040	1433	-72.88303851	42.91741122	1858342.894	2440619.189
134	0.575	1	Culvert	xy4291680972883095	1078	-72.88309436	42.9168175	1858354.469	2440553.716
135	0.869	1	Culvert	xy4294843772869763	3282	-72.86976109	42.94844502	1858553.524	2444243.87
136	0.821	1	Culvert	xy4294759572868404	445	-72.86840728	42.94760366	1858682.803	2444179.121
137	0.623	1	Culvert	xy4291123672879567	1468	-72.87957349	42.91124243	1858781.952	2440018.037
138	0.599	1	Culvert	xy4291178572878638	1469	-72.87864404	42.9117888	1858840.49	2440095.462
139	0	1	Culvert	xy4294293072860228	3212	-72.86022481	42.94293113	1859453.096	2443832.567
140	0.61	1	Culvert	xy4297509672846929	363	-72.84693063	42.97510518	1859633.094	2447581.021
141	0.917	1	Culvert	xy4290764172869615	2476	-72.86961253	42.907642	1859663.841	2439822.502
142	0.901	1	Culvert	xy4290240672865643	2477	-72.86563845	42.90240887	1860117.948	2439332.833
143	0.934	1	Culvert	xy4293877072852302	3214	-72.85229717	42.9387726	1860189.543	2443536.827
144	0.943	1	Culvert	xy4293626272848809	3213	-72.84880482	42.93626836	1860532.105	2443333.676
145	0.79	1	Culvert	xy4294972172844175	1221	-72.84417752	42.94972124	1860533.989	2444882.843
146	0.76	1	Culvert	xy4296353272838098	1582	-72.83809682	42.96353251	1860640.505	2446499.272
147	0.729	1	Culvert	xy4296228672837664	1583	-72.83766049	42.96228729	1860708.43	2446372.815
148	0	1	Culvert	xy4290887072853951	2663	-72.85394938	42.90886995	1860865.069	2440262.255
149	0.621	1	Culvert	xy4291277072852037	1687	-72.85203721	42.91277044	1860910.648	2440722.62
150	0.592	1	Culvert	xy4291218072851607	1688	-72.85160433	42.91218842	1860960.44	2440667.99
151	0.92	1	Culvert	xy4289786372855352	2478	-72.85534828	42.8978715	1861051.157	2439042.3
152	0.652	1	Culvert	xy4291087572850528	1692	-72.85052248	42.9108786	1861080.982	2440547.155
153	0.633	1	Culvert	xy4291072272850132	1691	-72.85012938	42.91072991	1861115.964	2440538.732
154	0.622	1	Culvert	xy4290515972851387	2664	-72.85138506	42.9051588	1861167.141	2439910.076
155	0.952	1	Culvert	xy4290555272849613	3420	-72.84961881	42.90555843	1861295.559	2439987.999
156	0.926	1	Culvert	xy4292892672840966	1789	-72.84096315	42.92892703	1861347.677	2442691.267
157	0.68	1	Culvert	xy4290877572846938	1689	-72.84693455	42.90877652	1861420.355	2440389.503
158	0.592	1	Culvert	xy4295959072827306	3485	-72.82730512	42.95959922	1861596.265	2446284.192
159	0.711	1	Culvert	xy4292167372836917	2814	-72.8369224	42.92167561	1861861.5	2441984.21
160	0.653	1	Culvert	xy4291430172839201	2118	-72.83919949	42.91430867	1861880.718	2441140.854
161	0.671	1	Culvert	xy4291350872838878	2119	-72.83887622	42.91350789	1861927.778	2441060.363
162	0.739	1	Culvert	xy4292231872835088	2813	-72.83508477	42.92232453	1861988.775	2442090.57
163	0.949	1	Culvert	xy4291439572837630	3122	-72.83762605	42.91439653	1862002.322	2441181.207
164	0.731	1	Culvert	xy4292580672833032	2811	-72.83303372	42.92580646	1862056.464	2442508.27
165	0.689	1	Culvert	xy4291550772836491	2636	-72.8364863	42.91551385	1862061.997	2441324.682
166	0.738	1	Culvert	xy4292345372833668	2812	-72.83366326	42.92345494	1862070.281	2442240.982
167	0.867	1	Culvert	xy4290389972837716	3501	-72.83771203	42.90390167	1862278.511	2440041.627
168	0.868	1	Culvert	xy4289589272814671	2045	-72.81467582	42.89590082	1864309.709	2439625.822
169	0.736	1	Culvert	xy4289606372813080	819	-72.81307415	42.89606896	1864431.394	2439675.473
170	0.76	1	Culvert	xy4289814572809489	2905	-72.80948426	42.89815062	1864658.107	2439971.597
171	0.671	1	Culvert	xy4290011572801987	2904	-72.80198948	42.90011528	1865195.664	2440331.677
172	0.613	1	Culvert	xy4287985972801266	1923	-72.80126803	42.87985867	1865799.533	2438149.677
173	0.7	1	Culvert	xy4291561572829848	2635	-72.82984653	42.91562297	1862582.194	2441466.63
174	0.65	1	Culvert	xy4291663172827614	2634	-72.82762042	42.91663453	1862730.299	2441619.936
175	0.918	1	Culvert	xy4289759772832620	2383	-72.83262357	42.89759685	1862849.523	2439457.758
176	0.845	1	Culvert	xy4289195072823314	2047	-72.8233156	42.89195991	1863735.146	2439029.079
177	0.841	1	Culvert	xy4289337372820370	2046	-72.82036621	42.89337419	1863929.436	2439240.263
178	0.721	1	Culvert	xy4288505272820786	266	-72.82079093	42.88505326	1864120.48	2438329.756
179	0.765	1	Culvert	xy4298335173044344	2593	-73.0443492	42.98335718	1843867.071	2444629.133
180	0.591	1	Culvert	xy4275085373019853	1720	-73.01985769	42.75085377	1852016.656	2419882.058
181	0.632	1	Culvert	xy4275121473013840	2971	-73.01384058	42.75121419	1852482.447	2420038.441
182	0.526	1	Culvert	xy4274504173009301	2972	-73.00929613	42.74504537	1853006.673	2419457.726
183	0.722	1	Culvert	xy4276170173000092	1794	-73.00008778	42.76170368	1853288.145	2421444.655
184	0.559	1	Culvert	xy4275663273000843	739	-73.00084416	42.75664043	1853363.995	2420880.571
185	0.624	1	Culvert	xy4275900872984775	3156	-72.98477296	42.75900814	1854570.212	2421450.976
186	0.587	1	Culvert	xy4275297972981118	2122	-72.98112452	42.75298204	1855019.959	2420868.413
187	0.859	1	Culvert	xy4275517172977679	2413	-72.97768493	42.7551762	1855232.879	2421173.599
188	0.848	1	Culvert	xy4275525972972442	839	-72.97243764	42.75526654	1855644.997	2421285.849
189	0.866	1	Culvert	xy4275859072965464	840	-72.96545824	42.7585939	1856107.12	2421783.118
190	0.866	1	Culvert	xy4275621472958497	841	-72.95849101	42.75621684	1856721.268	2421661.347
191	0.647	1	Culvert	xy4275086872960022	461	-72.96002628	42.75087589	1856743.278	2421051.946
192	0.552	1	Culvert	xy4274745972953642	3435	-72.95364442	42.74746726	1857338.933	2420806.874
193	0.905	1	Culvert	xy4275099372950753	1612	-72.95074803	42.75099569	1857473.061	2421246.255
194	0.65	1	Culvert	xy4274528872801327	826	-72.80133168	42.74529502	1869428.733	2423557.775
195	0.847	1	Culvert	xy4276536372794020	185	-72.79402413	42.76536319	1869463.649	2425877.667
196	0.655	1	Culvert	xy4276879472750086	2756	-72.75008619	42.76879413	1872839.57	2427114.791
197	0.804	1	Culvert	xy4283953872725274	3390	-72.72527784	42.83954585	1872880.866	2435274.081
198	0.678	1	Culvert	xy4283834672725643	3391	-72.72564638	42.83834673	1872884.292	2435136.829
199	0.692	1	Culvert	xy4276910872748728	3451	-72.74872363	42.76910936	1872938.596	2427175.822
200	0.739	1	Culvert	xy4284003972723752	1340	-72.72374681	42.84004187	1872988.152	2435358.024
201	0.578	1	Culvert	xy4277291372746627	2976	-72.74662607	42.77292245	1873000.946	2427630.58
202	0.607	1	Culvert	xy4277893972744126	2865	-72.74412798	42.77894745	1873035.007	2428333.041
203	0.909	1	Culvert	xy4275038272752277	1423	-72.75228164	42.75038333	1873164.56	2425075.358
204	0.544	1	Culvert	xy4277333872744361	2975	-72.74436623	42.77334372	1873167.918	2427720.795
205	0.564	1	Culvert	xy4275786872744700	270	-72.74469889	42.75787583	1873560.436	2426037.198
206	0.696	1	Culvert	xy4277006372740162	2159	-72.74016844	42.7700657	1873588.024	2427448.146
207	0.861	1	Culvert	xy4281425472724372	1235	-72.72437855	42.81425908	1873636.914	2432550.586
208	0.845	1	Culvert	xy4281323472724370	2177	-72.72436584	42.8132348	1873665.669	2432439.798
209	0.664	1	Culvert	xy4275641372743117	2594	-72.74311394	42.75641346	1873725.163	2425909.894
210	0.624	1	Culvert	xy4278216072732057	3384	-72.73205538	42.7821601	1873900.812	2428919.343
211	0.615	1	Culvert	xy4284976172708341	2603	-72.70833905	42.84976154	1873939.542	2436715.382
212	0.885	1	Culvert	xy4281185472720871	2694	-72.72086587	42.81185748	1873979.081	2432359.497
213	0.942	1	Culvert	xy4281162172720557	2696	-72.72055593	42.81162064	1874009.948	2432339.934
214	0.638	1	Culvert	xy4280801672721389	35	-72.7213856	42.80802392	1874041.967	2431933.663
215	0.593	1	Culvert	xy4282256272715542	1452	-72.71553813	42.82256289	1874109.178	2433625.079
216	0.591	1	Culvert	xy4275248672739531	2735	-72.73953628	42.75249399	1874113.765	2425555.484
217	0.924	1	Culvert	xy4281083072718519	2695	-72.71851624	42.81083767	1874192.066	2432295.278
218	0.605	1	Culvert	xy4283075772824093	2208	-72.82409677	42.8307578	1865324.781	2432377.736
219	0.793	1	Culvert	xy4285490972815199	1672	-72.81519389	42.85491323	1865375.1	2435171.653
220	0.556	1	Culvert	xy4285463272814911	1671	-72.81490567	42.85463419	1865405.358	2435147.055
221	0.56	1	Culvert	xy4285441472814705	1670	-72.81469924	42.8544165	1865427.512	2435127.503
222	0.642	1	Culvert	xy4275137772849873	2828	-72.84987894	42.75138125	1865430.351	2423263.837
223	0.677	1	Culvert	xy4285522672814269	1933	-72.81427328	42.85522711	1865439.222	2435223.755
224	0.699	1	Culvert	xy4286034772811703	1931	-72.81170688	42.86034767	1865503.368	2435829.332
225	0.691	1	Culvert	xy4277311072841208	1305	-72.84120833	42.77311858	1865529.019	2425791.452
226	0.692	1	Culvert	xy4285666972811367	1932	-72.81136453	42.85666897	1865629.665	2435437.19
227	0.667	1	Culvert	xy4278992772833013	779	-72.83301724	42.78992847	1865722.318	2427775.194
228	0.634	1	Culvert	xy4282313972821506	2333	-72.82150666	42.82313929	1865734.675	2431602.48
229	0.681	1	Culvert	xy4281655972823731	3331	-72.82373413	42.81655918	1865736.487	2430845.24
230	0.549	1	Culvert	xy4282234172821514	2334	-72.821518	42.82234134	1865755.312	2431515.734
231	0.714	1	Culvert	xy4279234972828729	3251	-72.82872353	42.79235492	1865995.769	2428122.623
232	0.678	1	Culvert	xy4281063372822294	3115	-72.82228966	42.81063752	1866010.243	2430231.483
233	0.784	1	Culvert	xy4280082172825346	2005	-72.82534778	42.80082115	1866033.785	2429106.979
234	0.65	1	Culvert	xy4281493172820163	187	-72.82016395	42.81493142	1866062.099	2430738.832
235	0.636	1	Culvert	xy4279768072825709	2377	-72.82571105	42.79768782	1866089.654	2428760.073
236	0.726	1	Culvert	xy4280748872819657	3116	-72.81965152	42.80749173	1866303.302	2429942.173
237	0.658	1	Culvert	xy4280868172818995	188	-72.81899022	42.80868259	1866323.346	2430084.291
238	0.765	1	Culvert	xy4279674972822036	1484	-72.82203088	42.79675193	1866405.353	2428730.856
239	0.76	1	Culvert	xy4279665772821921	1485	-72.82191545	42.7966607	1866416.925	2428723.231
240	0.763	1	Culvert	xy4280492672817910	1748	-72.81790795	42.80492586	1866510.134	2429698.185
241	0.882	1	Culvert	xy4279966272818311	3432	-72.81831615	42.79966915	1866619.793	2429120.151
242	0.778	1	Culvert	xy4279367272820349	3252	-72.82034941	42.79368104	1866620.929	2428430.882
243	0.918	1	Culvert	xy4279149472820070	799	-72.82007436	42.7915017	1866701.451	2428199.961
244	0.736	1	Culvert	xy4280572772814754	3038	-72.81475701	42.80573541	1866736.929	2429847.858
245	0.793	1	Culvert	xy4280592872814516	3037	-72.81451968	42.80592857	1866750.442	2429873.465
246	0.545	1	Culvert	xy4275545272831750	2858	-72.83174581	42.75545528	1866752.565	2424061.732
247	0.569	1	Culvert	xy4283677072802487	3492	-72.80248247	42.83677293	1866867.307	2433454.376
248	0.648	1	Culvert	xy4278163072820752	3422	-72.82074993	42.781631	1866914.505	2427116.321
249	0.729	1	Culvert	xy4281628772808642	3036	-72.80864732	42.81629325	1866933.988	2431112.691
250	0.566	1	Culvert	xy4282559072805122	1909	-72.80512459	42.82558984	1866960.885	2432189.922
251	0.566	1	Culvert	xy4284399472795681	2881	-72.79567519	42.84399943	1867208.999	2434371.642
252	0.58	1	Culvert	xy4282598872801278	1263	-72.80128397	42.82598986	1867253.05	2432308.751
253	0.678	1	Culvert	xy4283113672799461	1871	-72.7994653	42.83114411	1867257.304	2432903.343
254	0.729	1	Culvert	xy4281632572804384	3161	-72.80438274	42.81632516	1867269.587	2431199.936
255	0.922	1	Culvert	xy4278465572812683	800	-72.81268712	42.78466252	1867469.129	2427603.471
256	0.553	1	Culvert	xy4276312872818618	1911	-72.81861363	42.76313088	1867582.447	2425152.124
257	0.655	1	Culvert	xy4274941772822064	857	-72.82207106	42.7494219	1867679.399	2423597.525
258	0.913	1	Culvert	xy4278368772809975	2588	-72.80998167	42.78369266	1867708.865	2427551.47
259	0.649	1	Culvert	xy4286469072779524	2162	-72.77951805	42.86469326	1867923.799	2436932.757
260	0.595	1	Culvert	xy4286007172781072	554	-72.78107313	42.86007937	1867925.909	2436401.974
261	0.679	1	Culvert	xy4286534972778879	2161	-72.77888461	42.86535168	1867955.939	2437016.591
262	0.694	1	Culvert	xy4274860072818477	903	-72.8184792	42.7486003	1867985.243	2423579.022
263	0.706	1	Culvert	xy4274907372818014	904	-72.81801948	42.74907917	1868008.624	2423639.99
264	0.631	1	Culvert	xy4280766772777948	3288	-72.77794233	42.80767024	1869589.535	2430781.352
265	0.686	1	Culvert	xy4283509872768515	2369	-72.76852134	42.83510137	1869590.984	2433940.775
266	0.743	1	Culvert	xy4283188272767929	1367	-72.76792423	42.8318899	1869724.929	2433604.346
267	0.958	1	Culvert	xy4276415872790172	112	-72.79016668	42.76416237	1869800.65	2425823.346
268	0.719	1	Culvert	xy4277966072784672	518	-72.78467273	42.77965975	1869815.544	2427611.852
269	0.638	1	Culvert	xy4275634772790244	827	-72.7902474	42.75635483	1870005.254	2424975.151
270	0	1	Culvert	xy4282187772766610	317	-72.76660767	42.82187745	1870099.569	2432544.727
271	0.676	1	Culvert	xy4276395872784831	521	-72.78483369	42.76395818	1870227.219	2425906.145
272	0.663	1	Culvert	xy4276336872784568	520	-72.78456552	42.76336872	1870264.323	2425847.506
273	0	1	Culvert	xy4278433272775638	1935	-72.77564325	42.78433814	1870401.772	2428296.807
274	0.682	1	Culvert	xy4276148372782218	519	-72.78221254	42.76148724	1870500.955	2425689.802
275	0.918	1	Culvert	xy4278671072771817	1415	-72.77181214	42.78671279	1870639.931	2428629.689
276	0.876	1	Culvert	xy4278758372771240	1414	-72.77124572	42.78758553	1870661.033	2428735.465
277	0.892	1	Culvert	xy4279254372767626	1413	-72.76763112	42.79254449	1870812.179	2429344.288
278	0.777	1	Culvert	xy4279318772767072	3507	-72.76707313	42.79319567	1870838.601	2429425.875
279	0.689	1	Culvert	xy4279356972765983	1455	-72.76598904	42.79357161	1870913.982	2429487.978
